0,1001,0.7156456927237368,53881.928,1085,0.8432787878040126,36537.242
1,1001,0.7156456927237368,53881.928,1101,1.0254378093757257,51891.872
2,1001,0.7156456927237368,53881.928,1047,0.8024732463811478,38101.175
3,1001,0.7156456927237368,53881.928,1021,0.8551373616140029,44896.473
4,1001,0.7156456927237368,53881.928,1051,0.7897830417778336,55669.865
5,1009,0.7919745044440523,48101.044,1073,0.936640941060703,67110.57
6,1009,0.7919745044440523,48101.044,1127,1.1060595303047611,46072.396
7,1009,0.7919745044440523,48101.044,1115,0.9051408889985256,52797.544
8,1009,0.7919745044440523,48101.044,1055,0.796934165737308,45058.519
9,1009,0.7919745044440523,48101.044,1043,0.8571774477055989,49253.99
